W&B offline. Running your script from this directory will only write metadata locally. Use wandb disabled to completely turn off W&B.
G-Retriever
start load args ...
end load args!
start seed everything...
end seed everything!
Namespace(model_name='graph_llm', project='project_g_retriever', seed=0, dataset='ppi5k', lr=1e-05, wd=0.05, patience=2, batch_size=2, grad_steps=2, num_epochs=3, warmup_epochs=1, eval_batch_size=16, llm_model_name='7b_chat', llm_model_path='', llm_frozen='True', llm_num_virtual_tokens=10, output_dir='output', max_txt_len=2096, max_new_tokens=32, max_memory=['80', '80'], gnn_model_name='gt', gnn_num_layers=4, gnn_in_dim=1024, gnn_hidden_dim=1024, gnn_num_heads=4, gnn_dropout=0.0)
start load dataset...
end load dataset!
start load model...
Loading LLAMA
Freezing LLAMA!
Finish loading LLAMA!
trainable params: 31485952 || all params: 6769901568 || trainable%: 0.4650872938659542
start training...
Lr: 6.968155529231413e-10, Accum Loss: 0.7522855401039124
Lr: 5.4287093115387526e-06, Accum Loss: 6.774297105494043e-07
Lr: 5.42840290484877e-06, Accum Loss: 0.12914748955518007
Lr: 5.428096597433973e-06, Accum Loss: 0.01130169279014126
Lr: 5.427790389309041e-06, Accum Loss: 1.1013061680387182e-06
Lr: 5.427484280488647e-06, Accum Loss: 6.831621007563626e-06
Lr: 5.427178270987463e-06, Accum Loss: 1.3974891501788989e-06
Lr: 5.426872360820148e-06, Accum Loss: 7.282728660129578e-07
Lr: 5.426566550001369e-06, Accum Loss: 7.762006930533971e-07
Lr: 5.426260838545776e-06, Accum Loss: 6.716985012644727e-07
Lr: 5.4259552264680215e-06, Accum Loss: 0.010556288866382602
Lr: 5.42564971378275e-06, Accum Loss: 1.747299130272495e-06
Lr: 5.425344300504603e-06, Accum Loss: 0.018587237367256648
Lr: 5.425038986648216e-06, Accum Loss: 8.366725978703471e-07
Lr: 5.424733772228222e-06, Accum Loss: 7.32262579106191e-06
Lr: 5.424428657259245e-06, Accum Loss: 8.226751049278391e-07
Lr: 5.424123641755907e-06, Accum Loss: 1.0194449657774385e-06
Lr: 5.423818725732827e-06, Accum Loss: 6.711517102075959e-07
Lr: 5.423513909204615e-06, Accum Loss: 7.854521982153528e-06
Lr: 5.42320919218588e-06, Accum Loss: 1.6532485886955328e-06
Lr: 5.422904574691224e-06, Accum Loss: 9.425374727811686e-06
Lr: 5.422600056735246e-06, Accum Loss: 5.195538115287945e-07
Lr: 5.422295638332536e-06, Accum Loss: 2.6845015099752345e-06
Lr: 5.4219913194976855e-06, Accum Loss: 7.769618264319433e-07
Lr: 5.421687100245277e-06, Accum Loss: 6.075088947454788e-07
Lr: 5.42138298058989e-06, Accum Loss: 1.985293124562304e-06
Lr: 5.421078960546097e-06, Accum Loss: 5.049128162681882e-06
Lr: 5.4207750401284686e-06, Accum Loss: 8.082937910103283e-07
Lr: 5.4204712193515686e-06, Accum Loss: 1.710036713120644e-06
Lr: 5.4201674982299574e-06, Accum Loss: 2.0508413172137807e-06
Lr: 5.419863876778189e-06, Accum Loss: 2.114067584102486e-06
Lr: 5.419560355010815e-06, Accum Loss: 5.153967731530429e-05
Lr: 5.419256932942379e-06, Accum Loss: 1.472455443263243e-05
Lr: 5.418953610587423e-06, Accum Loss: 5.029475005358108e-07
Lr: 5.418650387960481e-06, Accum Loss: 3.907415617732113e-07
Lr: 5.418347265076086e-06, Accum Loss: 6.532227523337042e-07
Lr: 5.4180442419487645e-06, Accum Loss: 4.5438073925652134e-07
Lr: 5.417741318593036e-06, Accum Loss: 4.153781416604829e-06
Lr: 5.417438495023419e-06, Accum Loss: 1.1468756042631867e-06
Lr: 5.417135771254424e-06, Accum Loss: 2.7377029709896306e-06
Lr: 5.416833147300559e-06, Accum Loss: 7.83816541556348e-05
Lr: 5.416530623176326e-06, Accum Loss: 7.93030451973209e-07
Lr: 5.416228198896224e-06, Accum Loss: 5.939911318364466e-07
Lr: 5.415925874474745e-06, Accum Loss: 1.0558537439919746e-06
Lr: 5.415623649926375e-06, Accum Loss: 9.150512028099911e-07
Lr: 5.4153215252655996e-06, Accum Loss: 9.735425265944286e-08
Lr: 5.4150195005068965e-06, Accum Loss: 6.478457237335533e-07
Lr: 5.414717575664739e-06, Accum Loss: 4.0821539926128025e-07
Lr: 5.414415750753597e-06, Accum Loss: 4.117516283486111e-07
Lr: 5.414114025787933e-06, Accum Loss: 4.2451751269823035e-07
Lr: 5.413812400782208e-06, Accum Loss: 1.1793204635068832e-06
Lr: 5.413510875750875e-06, Accum Loss: 2.3245811462402344e-06
Lr: 5.413209450708383e-06, Accum Loss: 5.501967166310351e-07
Lr: 5.412908125669181e-06, Accum Loss: 4.806579632088415e-07
Lr: 5.412606900647704e-06, Accum Loss: 4.943808846746833e-07
Lr: 5.4123057756583895e-06, Accum Loss: 1.4890911188558675e-06
Lr: 5.41200475071567e-06, Accum Loss: 3.0740544048057927e-06
Lr: 5.411703825833968e-06, Accum Loss: 2.7858076521170005e-06
Lr: 5.411403001027707e-06, Accum Loss: 3.290482140982931e-06
Lr: 5.411102276311302e-06, Accum Loss: 4.811164764362275e-07
Lr: 5.410801651699164e-06, Accum Loss: 0.08406121694835633
Lr: 5.4105011272057e-06, Accum Loss: 1.7628073294417845e-06
Lr: 5.410200702845311e-06, Accum Loss: 9.839011596568525e-07
Lr: 5.409900378632395e-06, Accum Loss: 0.015209385297367817
Lr: 5.4096001545813435e-06, Accum Loss: 1.6526586250620312e-06
Lr: 5.409300030706545e-06, Accum Loss: 4.5072681587043917e-07
Lr: 5.40900000702238e-06, Accum Loss: 9.95397584802049e-07
Lr: 5.408700083543227e-06, Accum Loss: 3.4835602491511963e-06
Lr: 5.4084002602834615e-06, Accum Loss: 7.554815510957269e-07
Lr: 5.408100537257448e-06, Accum Loss: 4.094907694707217e-06
Lr: 5.407800914479552e-06, Accum Loss: 6.768990488126292e-07
Lr: 5.40750139196413e-06, Accum Loss: 7.917773530152772e-07
Lr: 5.407201969725538e-06, Accum Loss: 0.0005533099109698014
Lr: 5.406902647778124e-06, Accum Loss: 1.2219742870911432e-06
Lr: 5.406603426136232e-06, Accum Loss: 1.0270338464124507e-06
Lr: 5.4063043048142025e-06, Accum Loss: 1.027970768063824e-06
Lr: 5.406005283826369e-06, Accum Loss: 1.2442836805348634e-06
Lr: 5.40570636318706e-06, Accum Loss: 0.015888866896830223
Lr: 5.4054075429106015e-06, Accum Loss: 0.01136491381163296
Lr: 5.405108823011314e-06, Accum Loss: 1.2736972507809696e-06
Lr: 5.404810203503513e-06, Accum Loss: 0.0071629837879640945
Lr: 5.404511684401508e-06, Accum Loss: 9.440142463290613e-07
Lr: 5.404213265719605e-06, Accum Loss: 0.006254141418537529
Lr: 5.403914947472106e-06, Accum Loss: 1.6489090626237157e-06
Lr: 5.403616729673303e-06, Accum Loss: 9.009471284571191e-07
Lr: 5.403318612337493e-06, Accum Loss: 4.911706596999466e-07
Lr: 5.403020595478958e-06, Accum Loss: 1.3852348956788774e-06
Lr: 5.402722679111982e-06, Accum Loss: 1.8913012240773242e-06
Lr: 5.40242486325084e-06, Accum Loss: 2.3642084556740883e-06
Lr: 5.402127147909805e-06, Accum Loss: 1.1851657006900496e-06
Lr: 5.401829533103144e-06, Accum Loss: 7.101783126017835e-07
Lr: 5.401532018845119e-06, Accum Loss: 6.113418180575536e-07
Lr: 5.401234605149989e-06, Accum Loss: 8.802298339105619e-07
Lr: 5.400937292032005e-06, Accum Loss: 0.03222963710626914
Lr: 5.400640079505414e-06, Accum Loss: 1.1553282206477888e-06
Lr: 5.400342967584461e-06, Accum Loss: 7.7910671365089e-05
Lr: 5.4000459562833836e-06, Accum Loss: 0.047604373688329815
Lr: 5.399749045616415e-06, Accum Loss: 0.00016269208089170206
Lr: 5.3994522355977835e-06, Accum Loss: 1.6918549476940825e-06
Lr: 5.399155526241713e-06, Accum Loss: 2.0494828163464263e-06
Lr: 5.398858917562425e-06, Accum Loss: 0.04296976340742731
Lr: 5.398562409574128e-06, Accum Loss: 0.0006764159636247769
Lr: 5.398266002291037e-06, Accum Loss: 4.67108591806209e-07
Lr: 5.397969695727352e-06, Accum Loss: 1.517396742656274e-05
Lr: 5.3976734898972754e-06, Accum Loss: 9.911841232224106e-07
Lr: 5.397377384815001e-06, Accum Loss: 2.4323584000285337e-06
Lr: 5.397081380494719e-06, Accum Loss: 9.671957172940893e-07
Lr: 5.396785476950615e-06, Accum Loss: 5.015011623754617e-07
Lr: 5.396489674196869e-06, Accum Loss: 5.828009648212173e-07
Lr: 5.396193972247655e-06, Accum Loss: 0.060885268621746036
Lr: 5.395898371117146e-06, Accum Loss: 9.064873296438236e-07
Lr: 5.395602870819506e-06, Accum Loss: 1.607041724582814e-06
Lr: 5.395307471368897e-06, Accum Loss: 1.3931524449617427e-06
Lr: 5.395012172779474e-06, Accum Loss: 0.013069641500436546
Lr: 5.3947169750653906e-06, Accum Loss: 7.642900783366713e-07
Lr: 5.394421878240791e-06, Accum Loss: 1.621042599708744e-06
Lr: 5.394126882319816e-06, Accum Loss: 1.068626119149485e-06
Lr: 5.393831987316607e-06, Accum Loss: 5.598358853831087e-06
Lr: 5.393537193245291e-06, Accum Loss: 3.8952357783728075e-07
Lr: 5.393242500119999e-06, Accum Loss: 8.667508666349022e-07
Lr: 5.39294790795485e-06, Accum Loss: 7.533584209795663e-07
Lr: 5.392653416763963e-06, Accum Loss: 1.0340301969335997e-05
Lr: 5.392359026561452e-06, Accum Loss: 0.0006358268578310344
Lr: 5.392064737361422e-06, Accum Loss: 9.333815569334547e-07
Lr: 5.391770549177977e-06, Accum Loss: 6.905308467253235e-07
Lr: 5.3914764620252165e-06, Accum Loss: 0.04122362183085215
Lr: 5.391182475917233e-06, Accum Loss: 9.411335611275717e-06
Lr: 5.390888590868114e-06, Accum Loss: 2.7616818698561474e-07
Lr: 5.390594806891943e-06, Accum Loss: 9.395241420406819e-07
Lr: 5.3903011240028e-06, Accum Loss: 2.3196140546133392e-06
Lr: 5.390007542214758e-06, Accum Loss: 4.1928784355604876e-07
Lr: 5.3897140615418854e-06, Accum Loss: 2.980232238769531e-07
Lr: 5.38942068199825e-06, Accum Loss: 8.085830671689109e-07
Lr: 5.389127403597905e-06, Accum Loss: 0.004540394798937086
Lr: 5.388834226354911e-06, Accum Loss: 8.123892314415571e-07
Lr: 5.388541150283313e-06, Accum Loss: 3.479601815570277e-07
Lr: 5.38824817539716e-06, Accum Loss: 7.033980296000664e-07
Lr: 5.387955301710488e-06, Accum Loss: 1.381944684908376e-06
Lr: 5.387662529237335e-06, Accum Loss: 0.1419114162181927
Lr: 5.38736985799173e-06, Accum Loss: 0.0005764410957453947
Lr: 5.387077287987698e-06, Accum Loss: 2.814578976995108e-06
Lr: 5.3867848192392605e-06, Accum Loss: 0.006011673929890549
Lr: 5.386492451760432e-06, Accum Loss: 3.095688657595019e-05
Lr: 5.3862001855652254e-06, Accum Loss: 4.393083230525008e-07
Lr: 5.385908020667645e-06, Accum Loss: 6.353179742291104e-07
Lr: 5.385615957081693e-06, Accum Loss: 2.9140048951603603e-07
Lr: 5.385323994821364e-06, Accum Loss: 2.168012827041821e-06
Lr: 5.385032133900651e-06, Accum Loss: 2.2874938636618936e-06
Lr: 5.384740374333539e-06, Accum Loss: 8.128228614623367e-07
Lr: 5.384448716134013e-06, Accum Loss: 0.00018428494098543524
Lr: 5.384157159316045e-06, Accum Loss: 6.467867876835953e-07
Lr: 5.383865703893611e-06, Accum Loss: 3.892799952609494e-06
Lr: 5.3835743498806775e-06, Accum Loss: 0.002351867492677684
Lr: 5.383283097291206e-06, Accum Loss: 7.154255712293889e-07
Lr: 5.382991946139153e-06, Accum Loss: 1.5293431374630018e-06
Lr: 5.382700896438473e-06, Accum Loss: 5.225340657943889e-07
Lr: 5.382409948203113e-06, Accum Loss: 7.79772847181448e-07
Lr: 5.382119101447015e-06, Accum Loss: 2.0651905856539088e-06
Lr: 5.381828356184117e-06, Accum Loss: 1.730273851308084e-06
Lr: 5.3815377124283535e-06, Accum Loss: 0.08271675813813317
Lr: 5.381247170193653e-06, Accum Loss: 2.8207726927576005e-06
Lr: 5.380956729493936e-06, Accum Loss: 8.390500170207815e-07
Lr: 5.380666390343123e-06, Accum Loss: 0.06264597588571519
Lr: 5.380376152755127e-06, Accum Loss: 1.6887983065316803e-06
Lr: 5.380086016743859e-06, Accum Loss: 7.100594530129456e-07
Lr: 5.37979598232322e-06, Accum Loss: 4.950306475848265e-07
Lr: 5.379506049507112e-06, Accum Loss: 5.669673015518129e-07
Lr: 5.379216218309425e-06, Accum Loss: 2.811009778724838e-06
Lr: 5.378926488744051e-06, Accum Loss: 0.00016347071019140458
Lr: 5.3786368608248745e-06, Accum Loss: 8.648192419968836e-07
Lr: 5.378347334565776e-06, Accum Loss: 0.0010818558870369088
Lr: 5.378057909980628e-06, Accum Loss: 6.207104235045335e-07
Lr: 5.377768587083301e-06, Accum Loss: 3.907415708681583e-05
Lr: 5.37747936588766e-06, Accum Loss: 1.9850706962643017e-06
Lr: 5.3771902464075655e-06, Accum Loss: 8.82755813336189e-07
Lr: 5.376901228656873e-06, Accum Loss: 3.987345138511955e-07
Lr: 5.376612312649431e-06, Accum Loss: 0.016840808523397754
Lr: 5.376323498399088e-06, Accum Loss: 6.788687585412845e-07
Lr: 5.376034785919681e-06, Accum Loss: 1.1678307316742575e-06
Lr: 5.3757461752250485e-06, Accum Loss: 5.717630671142615e-07
Lr: 5.37545766632902e-06, Accum Loss: 3.7787670237321436e-07
Lr: 5.375169259245422e-06, Accum Loss: 7.086615596563206e-07
Lr: 5.374880953988074e-06, Accum Loss: 1.414302752777985e-05
Lr: 5.374592750570795e-06, Accum Loss: 1.273773289511837e-06
Lr: 5.3743046490073935e-06, Accum Loss: 9.153570204034622e-07
Lr: 5.374016649311678e-06, Accum Loss: 5.636120192775707e-07
Lr: 5.3737287514974494e-06, Accum Loss: 2.2561066828075127e-06
Lr: 5.3734409555785045e-06, Accum Loss: 0.08413609862327576
Lr: 5.373153261568635e-06, Accum Loss: 2.0954174146936566e-06
Lr: 5.372865669481626e-06, Accum Loss: 3.3885584116433165e-07
Lr: 5.372578179331262e-06, Accum Loss: 4.891691389730113e-07
Lr: 5.3722907911313184e-06, Accum Loss: 9.68219737274012e-07
Lr: 5.372003504895569e-06, Accum Loss: 1.1723469981461676e-06
Lr: 5.371716320637781e-06, Accum Loss: 3.4123659986562416e-07
Lr: 5.371429238371715e-06, Accum Loss: 0.002546981085714606
Lr: 5.371142258111129e-06, Accum Loss: 1.7751486147687956e-06
Lr: 5.370855379869778e-06, Accum Loss: 1.6072700788072325e-06
Lr: 5.370568603661408e-06, Accum Loss: 0.07327675709018422
Lr: 5.370281929499762e-06, Accum Loss: 4.488998541773981e-07
Lr: 5.3699953573985775e-06, Accum Loss: 7.757738558211713e-07
Lr: 5.3697088873715884e-06, Accum Loss: 5.000676974731277e-07
Lr: 5.369422519432524e-06, Accum Loss: 3.88985813515319e-06
Lr: 5.369136253595105e-06, Accum Loss: 7.892477071891335e-07
Lr: 5.368850089873052e-06, Accum Loss: 0.07046611838299555
Lr: 5.368564028280078e-06, Accum Loss: 5.104339351191811e-07
Lr: 5.368278068829892e-06, Accum Loss: 8.118373745702456e-06
Lr: 5.367992211536196e-06, Accum Loss: 5.263232338847956e-07
Lr: 5.367706456412691e-06, Accum Loss: 3.936963288708739e-07
Lr: 5.36742080347307e-06, Accum Loss: 4.4549333324539475e-06
Lr: 5.367135252731023e-06, Accum Loss: 1.4840357493994816e-06
Lr: 5.3668498042002325e-06, Accum Loss: 6.44613194822341e-07
Lr: 5.366564457894378e-06, Accum Loss: 4.211909327977992e-07
Lr: 5.366279213827135e-06, Accum Loss: 0.010372665485945731
Lr: 5.365994072012174e-06, Accum Loss: 9.402250782386545e-07
Lr: 5.365709032463156e-06, Accum Loss: 8.014084045271375e-07
Lr: 5.365424095193744e-06, Accum Loss: 7.121877683857747e-05
Lr: 5.365139260217591e-06, Accum Loss: 6.606945355258631e-07
Lr: 5.364854527548347e-06, Accum Loss: 1.295254776323418e-06
Lr: 5.364569897199658e-06, Accum Loss: 3.619669115551005e-07
Lr: 5.364285369185164e-06, Accum Loss: 8.914814486615796e-07
Lr: 5.364000943518499e-06, Accum Loss: 0.05498442039997542
Lr: 5.3637166202132945e-06, Accum Loss: 3.5968319878065813e-07
Lr: 5.363432399283175e-06, Accum Loss: 4.000388685199141e-06
Lr: 5.363148280741761e-06, Accum Loss: 3.3501920881917613e-07
Lr: 5.362864264602668e-06, Accum Loss: 1.1875079053424997e-06
Lr: 5.3625803508795075e-06, Accum Loss: 1.2635552053552601e-06
Lr: 5.362296539585885e-06, Accum Loss: 5.278152713117379e-06
Lr: 5.362012830735399e-06, Accum Loss: 9.2908736633035e-06
Lr: 5.36172922434165e-06, Accum Loss: 2.456807521866722e-07
Lr: 5.361445720418223e-06, Accum Loss: 8.744222100176557e-06
Lr: 5.361162318978711e-06, Accum Loss: 1.5423558608063104e-06
Lr: 5.3608790200366896e-06, Accum Loss: 9.050578171354573e-07
Lr: 5.3605958236057376e-06, Accum Loss: 0.02028385418708467
Lr: 5.360312729699426e-06, Accum Loss: 5.850583306710178e-07
Lr: 5.360029738331321e-06, Accum Loss: 6.367380689198399e-05
Lr: 5.359746849514984e-06, Accum Loss: 1.1865358544582705e-06
Lr: 5.359464063263972e-06, Accum Loss: 2.838097998392186e-06
Lr: 5.359181379591837e-06, Accum Loss: 1.8154581198359665e-06
Lr: 5.358898798512124e-06, Accum Loss: 4.3655263226582974e-07
Lr: 5.358616320038377e-06, Accum Loss: 7.051687944681362e-07
Lr: 5.358333944184133e-06, Accum Loss: 4.304779963604233e-07
Lr: 5.358051670962921e-06, Accum Loss: 8.315781769852038e-07
Lr: 5.357769500388272e-06, Accum Loss: 3.3705244945281265e-05
Lr: 5.357487432473706e-06, Accum Loss: 8.019881363452441e-07
Lr: 5.35720546723274e-06, Accum Loss: 3.822084221383193e-05
Lr: 5.356923604678889e-06, Accum Loss: 1.3158871752239065e-06
Lr: 5.356641844825656e-06, Accum Loss: 4.256119296996985e-07
Lr: 5.356360187686547e-06, Accum Loss: 7.515862137097429e-07
Lr: 5.35607863327506e-06, Accum Loss: 1.0330925590551487e-06
Lr: 5.355797181604684e-06, Accum Loss: 6.288448020086435e-07
Lr: 5.355515832688911e-06, Accum Loss: 1.4128265490853664e-06
Lr: 5.355234586541221e-06, Accum Loss: 0.0005146984175468106
Lr: 5.354953443175093e-06, Accum Loss: 0.057387009795235144
Lr: 5.354672402603999e-06, Accum Loss: 4.002026230409683e-07
Lr: 5.354391464841409e-06, Accum Loss: 1.156535091695332e-06
Lr: 5.3541106299007836e-06, Accum Loss: 0.06756504983813727
Lr: 5.353829897795583e-06, Accum Loss: 0.07357043772935867
Lr: 5.353549268539259e-06, Accum Loss: 3.28853218434233e-07
Lr: 5.3532687421452615e-06, Accum Loss: 9.594977825599926e-07
Lr: 5.352988318627032e-06, Accum Loss: 5.812921131109761e-07
Lr: 5.352707997998011e-06, Accum Loss: 0.011864704653021363
Lr: 5.35242778027163e-06, Accum Loss: 1.170734577726762e-06
Lr: 5.352147665461321e-06, Accum Loss: 2.2480630320842465e-05
Lr: 5.351867653580502e-06, Accum Loss: 0.04303796230644252
Lr: 5.351587744642597e-06, Accum Loss: 3.6444209570163366e-06
Lr: 5.3513079386610174e-06, Accum Loss: 7.230027421201157e-07
Lr: 5.351028235649173e-06, Accum Loss: 3.5829014422006367e-07
Lr: 5.350748635620467e-06, Accum Loss: 7.063229503501134e-07
Lr: 5.350469138588299e-06, Accum Loss: 7.307087912522547e-07
Lr: 5.350189744566062e-06, Accum Loss: 6.54275618572342e-07
Lr: 5.349910453567146e-06, Accum Loss: 4.0063760309294594e-07
Lr: 5.349631265604937e-06, Accum Loss: 7.673241810834952e-07
Lr: 5.349352180692811e-06, Accum Loss: 7.740553627400004e-06
Lr: 5.349073198844143e-06, Accum Loss: 1.2809267673219438e-06
Lr: 5.348794320072304e-06, Accum Loss: 1.580287204205888e-06
Lr: 5.348515544390657e-06, Accum Loss: 2.268559717322205e-05
Lr: 5.348236871812562e-06, Accum Loss: 2.675586259215379e-07
Lr: 5.347958302351374e-06, Accum Loss: 1.450471951613963e-05
Lr: 5.347679836020441e-06, Accum Loss: 6.635298888113539e-07
Lr: 5.34740147283311e-06, Accum Loss: 7.261068653008351e-07
Lr: 5.3471232128027195e-06, Accum Loss: 9.489832279996335e-07
Lr: 5.346845055942605e-06, Accum Loss: 9.904305358077181e-07
Lr: 5.3465670022660955e-06, Accum Loss: 2.541284359836027e-05
Lr: 5.346289051786516e-06, Accum Loss: 9.642876932502986e-07
Lr: 5.346011204517186e-06, Accum Loss: 1.1970599871347076e-06
Lr: 5.345733460471422e-06, Accum Loss: 2.673987580692483e-06
Lr: 5.345455819662533e-06, Accum Loss: 6.641293452958053e-07
Lr: 5.345178282103824e-06, Accum Loss: 3.0729506406146356e-07
Lr: 5.344900847808596e-06, Accum Loss: 7.288057020105043e-07
Lr: 5.3446235167901435e-06, Accum Loss: 0.0004473845163985857
Lr: 5.344346289061757e-06, Accum Loss: 8.294979920719925e-07
Lr: 5.34406916463672e-06, Accum Loss: 5.751084337646262e-07
Lr: 5.343792143528318e-06, Accum Loss: 1.3198171586736862e-06
Lr: 5.34351522574982e-06, Accum Loss: 1.19457644132126e-06
Lr: 5.343238411314502e-06, Accum Loss: 7.207747074744475e-07
Lr: 5.342961700235626e-06, Accum Loss: 4.359969416611875e-07
Lr: 5.342685092526453e-06, Accum Loss: 7.709078033713013e-07
Lr: 5.34240858820024e-06, Accum Loss: 1.4052941423869925e-06
Lr: 5.3421321872702374e-06, Accum Loss: 6.811959565311554e-07
Lr: 5.34185588974969e-06, Accum Loss: 9.971005709985548e-07
Lr: 5.341579695651839e-06, Accum Loss: 4.7357308119444497e-07
Lr: 5.34130360498992e-06, Accum Loss: 3.95377476536396e-07
Lr: 5.341027617777164e-06, Accum Loss: 1.7534123912810173e-06
Lr: 5.340751734026796e-06, Accum Loss: 2.258099101482003e-06
Lr: 5.3404759537520385e-06, Accum Loss: 1.4134859217307394e-05
Lr: 5.340200276966107e-06, Accum Loss: 1.1043416066058853e-06
Lr: 5.339924703682212e-06, Accum Loss: 0.0009051412538028103
Lr: 5.33964923391356e-06, Accum Loss: 8.04539090495382e-05
Lr: 5.33937386767335e-06, Accum Loss: 8.406310456621213e-07
Lr: 5.339098604974783e-06, Accum Loss: 9.16994537192295e-07
Lr: 5.338823445831045e-06, Accum Loss: 9.807889114199497e-07
Lr: 5.338548390255325e-06, Accum Loss: 5.264249182346248e-06
Lr: 5.338273438260803e-06, Accum Loss: 1.359062309802539e-06
Lr: 5.337998589860656e-06, Accum Loss: 0.00898090231930837
Lr: 5.337723845068055e-06, Accum Loss: 1.1089375391293288e-06
Lr: 5.337449203896167e-06, Accum Loss: 6.636747968968848e-07
Lr: 5.337174666358152e-06, Accum Loss: 5.032402725646534e-07
Lr: 5.336900232467168e-06, Accum Loss: 0.005671193142688935
Lr: 5.336625902236365e-06, Accum Loss: 9.811841721329984e-07
Lr: 5.3363516756788905e-06, Accum Loss: 2.708700002074238e-07
Lr: 5.336077552807885e-06, Accum Loss: 8.195638656616211e-07
Lr: 5.335803533636487e-06, Accum Loss: 2.5418759719286754e-06
Lr: 5.335529618177826e-06, Accum Loss: 2.3718538244565934e-07
Lr: 5.335255806445027e-06, Accum Loss: 7.464663269729499e-07
Lr: 5.334982098451217e-06, Accum Loss: 8.28236494498924e-07
Lr: 5.334708494209508e-06, Accum Loss: 5.241097937869199e-07
Lr: 5.334434993733014e-06, Accum Loss: 4.274722940067477e-07
Lr: 5.33416159703484e-06, Accum Loss: 7.458287996087165e-07
Lr: 5.333888304128089e-06, Accum Loss: 6.254817606077268e-07
Lr: 5.333615115025857e-06, Accum Loss: 2.037941328580928e-06
Lr: 5.333342029741237e-06, Accum Loss: 1.0728836059570312e-06
Lr: 5.3330690482873155e-06, Accum Loss: 1.0792303726248065e-06
Lr: 5.332796170677173e-06, Accum Loss: 0.07543554902076721
Lr: 5.3325233969238876e-06, Accum Loss: 5.7672147079301794e-05
Lr: 5.33225072704053e-06, Accum Loss: 1.3217457421887957e-06
Lr: 5.331978161040169e-06, Accum Loss: 9.361531567719794e-07
Lr: 5.331705698935864e-06, Accum Loss: 1.4264769276906009e-06
Lr: 5.331433340740674e-06, Accum Loss: 2.854095754400987e-06
Lr: 5.33116108646765e-06, Accum Loss: 5.412865249354581e-07
Lr: 5.330888936129841e-06, Accum Loss: 6.22537413619284e-07
Lr: 5.330616889740284e-06, Accum Loss: 7.827203205579281e-07
Lr: 5.3303449473120225e-06, Accum Loss: 0.0002980011426814144
Lr: 5.330073108858084e-06, Accum Loss: 2.4901495407902985e-06
Lr: 5.329801374391496e-06, Accum Loss: 1.1567716455829213e-06
Lr: 5.329529743925282e-06, Accum Loss: 3.4570694928959256e-07
Lr: 5.329258217472459e-06, Accum Loss: 1.18849038699409e-06
Lr: 5.3289867950460386e-06, Accum Loss: 3.8818380687644094e-07
Lr: 5.328715476659028e-06, Accum Loss: 2.615726941712637e-06
Lr: 5.32844426232443e-06, Accum Loss: 7.319908945646603e-06
Lr: 5.32817315205524e-06, Accum Loss: 9.677081891368289e-07
Lr: 5.327902145864452e-06, Accum Loss: 0.00010465734800391147
Lr: 5.327631243765052e-06, Accum Loss: 1.0049277818779956e-06
Lr: 5.327360445770023e-06, Accum Loss: 0.08258996107454664
Lr: 5.3270897518923416e-06, Accum Loss: 3.6298125678513316e-06
Lr: 5.326819162144979e-06, Accum Loss: 7.571997286959231e-07
Lr: 5.326548676540905e-06, Accum Loss: 1.912867560349696e-06
Lr: 5.32627829509308e-06, Accum Loss: 8.727822944365471e-07
Lr: 5.326008017814461e-06, Accum Loss: 5.7393667702854145e-06
Lr: 5.325737844718003e-06, Accum Loss: 1.17536620791725e-06
Lr: 5.325467775816649e-06, Accum Loss: 1.1865264042398849e-06
Lr: 5.325197811123344e-06, Accum Loss: 7.03477084584847e-07
Lr: 5.324927950651025e-06, Accum Loss: 8.272713643009411e-07
Lr: 5.324658194412623e-06, Accum Loss: 1.6744489812481334e-06
Lr: 5.324388542421067e-06, Accum Loss: 1.7737519542038171e-07
Lr: 5.324118994689279e-06, Accum Loss: 0.14791712164878845
Lr: 5.323849551230175e-06, Accum Loss: 9.509424330644833e-06
Lr: 5.323580212056669e-06, Accum Loss: 0.023804293829016387
Lr: 5.323310977181666e-06, Accum Loss: 6.221567900865921e-07
Lr: 5.323041846618071e-06, Accum Loss: 9.541710035421147e-07
Lr: 5.322772820378779e-06, Accum Loss: 9.84738079523595e-07
Lr: 5.322503898476684e-06, Accum Loss: 1.217441962353405e-06
Lr: 5.322235080924671e-06, Accum Loss: 1.9779911326622823e-06
Lr: 5.321966367735624e-06, Accum Loss: 1.5227203675749479e-06
Lr: 5.321697758922422e-06, Accum Loss: 6.426263752246086e-07
Lr: 5.321429254497933e-06, Accum Loss: 3.454967895777372e-06
Lr: 5.3211608544750276e-06, Accum Loss: 1.4062280797588755e-06
Lr: 5.320892558866568e-06, Accum Loss: 8.846625831893107e-07
Lr: 5.32062436768541e-06, Accum Loss: 3.264691656568175e-06
Lr: 5.320356280944406e-06, Accum Loss: 0.03230614973989532
Lr: 5.320088298656405e-06, Accum Loss: 5.735111869853426e-07
Lr: 5.319820420834246e-06, Accum Loss: 6.261997671686004e-05
Lr: 5.31955264749077e-06, Accum Loss: 0.13616653474480245
Lr: 5.319284978638806e-06, Accum Loss: 2.130951713752438e-06
Lr: 5.319017414291185e-06, Accum Loss: 0.01773594152824387
Lr: 5.318749954460725e-06, Accum Loss: 1.1222484630479812e-06
Lr: 5.318482599160246e-06, Accum Loss: 9.450419184986458e-07
